First Name,Last Name,Nickname,Height,Weight,Reach,Stance,Wins,Losses,Draws,DOB
Quinn,Mulhern,,75,155,,Orthodox,18,4,0,20/09/1984
James,Mulheron,,70,243,73,Orthodox,11,2,0,20/02/1988
Jamie,Mullarkey,,72,155,74,Orthodox,14,4,0,17/08/1994
Jim,Mullen,,73,215,,Southpaw,0,2,0,
Pedro,Munhoz,The Young Punisher,66,135,65,Orthodox,19,6,0,07/09/1986
Andre,Muniz,Sergipano,73,185,78,Southpaw,21,4,0,17/02/1990
Mark,Munoz,The Filipino Wrecking Machine,72,185,71,Orthodox,14,6,0,09/02/1978
Alexander,Munoz,,69,155,72,Switch,6,2,0,27/02/1990
Johnny,Munoz,Kid Kvenbo,69,135,71,Orthodox,11,1,0,16/02/1993
Andy,Murad,The Tooth Fairy,69,185,,,15,2,0,
Olivier,Murad,Warrior of God,70,145,72,Southpaw,6,0,0,21/12/1993
Makhmud,Muradov,Mach,74,185,75,Orthodox,25,7,0,08/02/1990
Kazunari,Murakami,,73,220,,Orthodox,5,5,0,29/11/1973
Ryuichi,Murata,,68,183,,Orthodox,8,3,1,
Kanako,Murata,,61,115,62,Orthodox,12,2,0,10/08/1993
Vince,Murdock,,66,145,64,Orthodox,12,4,0,21/03/1991
Tom,Murphy,,74,227,,Southpaw,8,0,0,19/11/1974
Ian,Murphy,,73,185,,Orthodox,1,1,0,14/06/1985
Jon,Murphy,Man of Faith,75,260,,Orthodox,6,4,0,09/08/1977
Lauren,Murphy,Lucky,65,125,67,Orthodox,15,5,0,27/07/1983
Patrick,Murphy,,72,170,,,5,3,0,
Lerone,Murphy,The Miracle,69,145,73,Orthodox,10,0,1,22/07/1991
Lee,Murray,Lightning,75,185,,Orthodox,8,2,1,12/09/1977
Jesse,Murray,Hollywood,75,205,78,Orthodox,8,4,0,26/01/1993
Khalid,Murtazaliev,,72,185,76,Orthodox,14,2,0,15/07/1993
Azamat,Murzakanov,The Professional,70,205,71,Southpaw,10,0,0,12/04/1989
Nicholas,Musoke,Nico,72,170,75,Orthodox,13,5,0,05/04/1986
Andre,Mussi,,75,242,,Orthodox,11,5,0,
Magomed,Mustafaev,The Sniper,68,155,71,Orthodox,14,4,0,02/08/1988
Max,Mustaki,,72,155,,Orthodox,6,3,0,07/11/1987
Elvis,Mutapcic,The King,72,185,72,Orthodox,15,6,1,19/07/1986
Fiona,Muxlow,,64,145,,,6,3,0,13/05/1977
Ho Bae,Myeon,,71,168,,Orthodox,13,5,1,
Na,Liang,The Dragon Girl,65,115,67,Orthodox,15,5,0,27/07/1996
Katsuhiko,Nagata,,67,154,,Southpaw,6,7,3,31/10/1973
Yuji,Nagata,,72,225,,Orthodox,0,2,0,24/04/1968
Greg,Nagy,,73,210,,Orthodox,1,3,0,18/10/1983
Logan,Nail,,,185,,,1,1,0,20/06/1989
Muhammad,Naimov,Hillman,69,145,70,Orthodox,5,1,0,07/08/1994
Yukiya,Naito,,73,205,,Orthodox,15,6,2,
Andrews,Nakahara,,73,185,,Orthodox,5,4,2,12/03/1983
Rin,Nakai,,61,135,,Orthodox,19,2,1,22/10/1986
Kazuhiro,Nakamura,Kaz,71,205,70,Orthodox,21,13,0,16/07/1979
Keita,Nakamura,K-Taro,71,170,73,Southpaw,34,10,2,22/05/1984
Daisuke,Nakamura,,67,154,,Orthodox,28,19,1,10/06/1980
Yusaku,Nakamura,,65,145,,,14,4,1,21/06/1986
Jutaro,Nakao,,69,170,,Southpaw,25,19,4,30/11/1970
Yoshihiro,Nakao,Kiss,72,220,,Southpaw,9,3,0,25/06/1972
Yui Chul,Nam,The Korean Bulldozer,69,145,,Orthodox,18,8,1,16/07/1981
Tyson,Nam,,67,125,68,Orthodox,20,12,1,06/10/1983
Rose,Namajunas,Thug,65,115,65,Orthodox,11,4,0,29/06/1992
Yasuhito,Namekawa,,69,205,,Orthodox,25,16,4,27/10/1974
Nad,Narimani,Smiler,68,145,70,Orthodox,12,4,0,14/04/1987
Roger,Narvaez,Silverback,75,185,,Southpaw,8,3,0,09/09/1983
Fabio,Nascimento,Negao,70,185,,Orthodox,11,6,0,
Allan,Nascimento,Puro Osso,69,125,,Orthodox,17,5,0,11/09/1991
Rodrigo,Nascimento,Ze Colmeia,74,246,80,Orthodox,9,1,0,26/11/1992
Bobby,Nash,,72,170,74,Orthodox,8,4,0,26/03/1990
Reza,Nasri,,71,205,,Orthodox,0,1,0,
Nasrudin,Nasrudinov,,72,205,71,Orthodox,9,1,0,06/10/1991
Pawel,Nastula,,72,230,,Southpaw,5,6,0,26/06/1970
Rafael,Natal,Sapo,72,185,77,Orthodox,21,9,1,25/12/1982
Kevin,Natividad,Quicksand,66,145,70,Orthodox,9,3,0,02/04/1993
Ismail,Naurdiev,The Austrian Wonderboy,70,170,74,Orthodox,19,4,0,18/08/1996
Danny,Navarro,,70,155,,,17,7,0,27/05/1983
Marcio,Navarro,The Locomotive,72,155,,,14,14,0,17/09/1978
Tafon,Nchukwi,Da Don,72,205,77,Orthodox,6,1,0,14/10/1994
Dustin,Neace,The Beast,69,145,,,25,21,1,12/09/1986
Josh,Neal,,72,185,,,5,11,0,
Joe,Neal,Nine Lives,66,135,,,6,2,0,29/07/1986
Geoff,Neal,Handz of Steel,71,170,75,Southpaw,13,4,0,28/08/1990
Stanislav,Nedkov,Stucky,71,205,71,Orthodox,12,2,0,09/12/1981
Josh,Neer,The Dentist,71,170,72,Orthodox,36,16,1,24/03/1983
Nicolae,Negumereanu,,72,205,78,Orthodox,11,1,0,04/09/1994
Steve,Nelmark,The Sandman,72,240,,Orthodox,2,1,0,
Shane,Nelson,Sugar,69,155,70,Southpaw,16,7,0,29/11/1984
Roy,Nelson,Big Country,72,263,73,Orthodox,22,14,0,20/06/1976
Gunnar,Nelson,Gunni,71,170,72,Switch,17,5,1,28/07/1988
Kyle,Nelson,The Monster,71,155,71,Switch,13,4,0,20/04/1991
Lissette,Neri,,62,145,,,6,4,0,05/08/1987
Mario,Neto,Sukata,72,229,,Orthodox,13,5,0,
Antonio Braga,Neto,,75,185,77,Orthodox,9,3,0,29/10/1987
Julio Cesar,Neves Jr.,Morceguinho,68,145,,,33,1,0,25/04/1994
Nick,Newell,Notorious,70,155,,Southpaw,14,2,0,17/03/1986
Journey,Newson,,65,135,67,Orthodox,9,3,0,07/03/1989
Jeff,Newton,,74,205,,Sideways,4,2,0,11/12/1966
Carlos,Newton,The Ronin,69,170,,Orthodox,16,14,0,17/08/1976
Emanuel,Newton,The Hardcore Kid,73,205,,,26,12,1,02/01/1984
Francis,Ngannou,The Predator,76,250,83,Orthodox,16,3,0,05/09/1986
Ben,Nguyen,Ten,65,125,65,Switch,16,8,0,03/08/1988
Steven,Nguyen,The Ninja,71,145,73,Switch,8,1,0,19/05/1993
Alex,Nicholson,The Spartan,76,185,77,Orthodox,7,4,0,02/05/1990
Mike,Nickels,,76,205,,Orthodox,9,5,0,13/12/1971
Matheus,Nicolau,,66,125,66,Orthodox,17,3,1,06/01/1993
Jaimelene,Nievera,Queenie,65,125,,Orthodox,7,4,0,28/10/1984
Khomkrit,Niimi,The Bumblebee,62,125,,,6,10,0,
Tom,Niinimaki,Stoneface,69,145,69,Orthodox,22,8,1,25/07/1982
Ramsey,Nijem,,71,155,75,Orthodox,9,6,0,01/04/1988
Hans,Nijman,,72,250,,Switch,9,7,0,23/10/1959
Jack,Nilson,,,,,,2,6,0,
Mats,Nilsson,,73,170,,Orthodox,11,4,1,05/12/1983
Guangyou,Ning,Smasher,64,145,64,Southpaw,5,4,1,15/12/1981
Soichi,Nishida,,71,320,,Orthodox,5,10,1,
Yosuke,Nishijima,,69,205,,Orthodox,0,5,0,15/05/1973
Akiyo,Nishiura,Wicky Akiyo,68,139,,Southpaw,13,8,1,08/08/1983
Anthony,Njokuani,The Assassin,73,155,75,Orthodox,16,12,0,01/03/1980
Chidi,Njokuani,Bang Bang,75,170,80,Orthodox,20,7,0,31/12/1988
Derrick,Noble,The Eraser,69,170,,Southpaw,27,15,1,14/08/1978
Kyle,Noblitt,,74,243,,,11,2,0,26/12/1989
Pedro,Nobre,The Rock,65,135,,,18,4,2,13/02/1986
Jacob,Noe,Psycho,,205,,,3,11,0,
Antonio Rodrigo,Nogueira,Minotauro,75,240,77,Orthodox,34,10,1,02/06/1976
Rogerio,Nogueira,Minotouro,74,205,75,Southpaw,23,10,0,02/06/1976
Alexandre Franca,Nogueira,Pequeno,67,145,,Orthodox,18,6,3,15/01/1978
Talita,Nogueira,Treta,70,145,,,6,0,0,13/10/1985
Kyle,Noke,,73,170,76,Southpaw,22,10,1,18/03/1980
Nick,Nolte,,72,170,,,5,4,0,
KJ,Noons,King,70,155,70,Orthodox,13,9,0,07/12/1982
Sage,Northcutt,Super,72,170,71,Orthodox,11,2,0,01/03/1996
Jan,Nortje,The Giant,73,310,,Southpaw,2,6,0,11/04/1975
Scott,Norton,Hollywood,70,170,,Orthodox,7,1,0,15/03/1973
Jonatas,Novaes,,71,170,,,13,5,0,02/03/1981
Jason,Novelli,Flipside,72,155,,Orthodox,11,3,1,08/06/1979
Phillipe,Nover,The Filipino Assassin,69,145,72,Orthodox,11,8,1,03/02/1984
Shayilan,Nuerdanbieke,Wolverine,68,145,69,Orthodox,19,7,0,04/05/1994
Diego,Nunes,The Gun,66,145,67,Orthodox,19,7,0,30/11/1982
Amanda,Nunes,Lioness,68,145,69,Orthodox,21,4,0,30/05/1988
Nina,Nunes,,65,115,64,Orthodox,10,7,0,03/12/1985
Istela,Nunes,,64,115,66,Orthodox,7,2,0,23/07/1992
Josiane,Nunes,Josi,62,135,67,Southpaw,8,1,0,23/12/1993
Khabib,Nurmagomedov,The Eagle,70,155,70,Orthodox,29,0,0,20/09/1988
Said,Nurmagomedov,,68,135,70,Orthodox,14,2,0,05/04/1992
Abubakar,Nurmagomedov,,71,170,72,Orthodox,16,3,1,13/11/1989
Umar,Nurmagomedov,,68,135,,Orthodox,13,0,0,01/03/1996
Kennedy,Nzechukwu,African Savage,77,205,83,Southpaw,9,1,0,13/06/1992
Jake,O'Brien,Irish,75,205,76,Orthodox,15,4,0,25/09/1984
TJ,O'Brien,The Spider,74,155,,Orthodox,20,8,0,01/01/1987
Sean,O'Connell,The Real OC,73,205,74,Orthodox,17,9,0,02/09/1983
Dan,O'Connor,Johnny Irish,64,115,,,6,6,0,17/11/1982
Sean,O'Haire,,77,270,,Orthodox,4,2,0,25/02/1971
Sean,O'Malley,Sugar,71,135,72,Switch,14,1,0,24/10/1994
Jeremiah,O'Neal,,68,260,,,13,25,0,25/10/1977
Chuck,O'Neil,Cold Steel,74,170,,,17,9,0,22/09/1985
Casey,O'Neill,King,66,125,69,Orthodox,8,0,0,07/10/1997
Brendan,O'Reilly,Badger,67,170,69,Orthodox,6,3,0,24/06/1987
Takahiro,Oba,,68,200,,Southpaw,5,7,1,
Nobuhiro,Obiya,,68,145,,Orthodox,12,5,1,15/01/1981
Christian,Ocon,,68,135,69,Orthodox,2,1,0,05/02/1996
Richard,Odoms,The Black Eagle,77,265,,Orthodox,13,3,0,08/05/1975
Volkan,Oezdemir,No Time,74,205,75,Orthodox,17,5,0,19/09/1989
Naoya,Ogawa,,76,255,,Orthodox,7,2,0,31/03/1968
Andy,Ogle,The Little Axe,68,145,69,Orthodox,9,6,0,16/02/1989
Michiyoshi,Ohara,,70,205,,Orthodox,0,2,0,
Koji,Oishi,,68,170,,Orthodox,25,10,10,31/05/1977
Takayuki,Okada,Giant Ochiai,73,290,,Orthodox,3,3,2,
Yushin,Okami,Thunder,74,170,75,Southpaw,34,12,0,21/07/1981
JJ,Okanovich,The Bosnian Bomber,71,155,76,Orthodox,7,1,0,04/11/1990
Kazuki,Okubo,,71,175,,Orthodox,7,9,0,
Masakatsu,Okuda,,,,,,8,5,0,
Aleksei,Oleinik,The Boa Constrictor,74,240,80,Orthodox,59,16,1,20/06/1977
Michal,Oleksiejczuk,Lord,72,205,74,Southpaw,15,4,0,22/02/1995
Rafaello,Oliveira,Tractor,68,155,71,Orthodox,17,8,0,26/01/1982
Charles,Oliveira,Do Bronx,70,155,74,Orthodox,31,8,0,17/10/1989
Jorge,Oliveira,,73,205,,,5,3,1,
Ednaldo,Oliveira,Lula,77,205,,Orthodox,17,3,1,19/02/1984
Alex,Oliveira,Cowboy,71,170,76,Orthodox,22,11,1,21/02/1988
Maria,Oliveira,Spider-Girl,65,115,69,Orthodox,12,5,0,12/12/1996
Bruno,Oliveira,,76,205,80,Orthodox,8,2,0,02/05/1984
Saimon,Oliveira,,64,135,72,Orthodox,18,3,0,21/04/1991
Wendell,Oliveira Marques,The Machine,70,170,,Orthodox,29,10,0,01/06/1983
Felipe,Olivieri,,69,155,,Orthodox,14,5,0,12/04/1985
Andy,Ologun,,72,154,,Orthodox,3,1,0,12/06/1983
Shana,Olsen,Rock Solid,67,145,,,5,2,0,17/12/1980
Casey,Olson,The Underdog,67,145,,Orthodox,14,5,0,
Dennis,Olson,,72,170,,,14,11,0,
Cameron,Olson,Cap'n Crunch,73,205,75,Orthodox,7,3,0,22/11/1989
Gadzhi,Omargadzhiev,,73,185,71,Switch,13,0,0,24/02/1993
Alan,Omer,,70,145,,Orthodox,20,5,0,14/09/1988
Daniel,Omielanczuk,,72,247,74,Southpaw,19,8,1,31/08/1982
Michihiro,Omigawa,,66,145,68,Orthodox,17,14,1,19/12/1975
David,Onama,,71,155,74,Orthodox,8,1,0,07/06/1994
Charlie,Ontiveros,American Bad Boy,74,185,78,Switch,11,8,0,04/07/1991
Chibwikem,Onyenegecha,,75,185,,Orthodox,5,0,0,18/04/1994
Sam,Oropeza,,74,170,,,13,3,0,
Brian,Ortega,T-City,68,145,69,Switch,15,2,0,21/02/1991
Tito,Ortiz,The People's Champ,75,205,74,Orthodox,19,12,1,23/01/1975
Jorge,Ortiz,The Naked Man,72,185,,Orthodox,18,9,1,
Dustin,Ortiz,,65,125,65,Orthodox,19,8,0,25/12/1988
Kenji,Osawa,,67,135,66,Orthodox,20,11,2,04/11/1976
Ode,Osbourne,The Jamaican Sensation,67,125,73,Southpaw,9,4,0,09/01/1992
Kurt,Osiander,,,185,,,4,1,0,
Nick,Osipczak,,74,170,76,Orthodox,6,3,0,30/12/1984
Nissen,Osterneck,,74,185,,Orthodox,12,4,0,01/05/1981
Rachael,Ostovich,,63,125,62,Orthodox,4,6,0,25/02/1991
Pedro,Otavio,Te Pedro,75,245,,Orthodox,19,8,0,
Alexander,Otsuka,The Diet Butcher,73,205,,Orthodox,5,13,0,17/07/1971
Takafumi,Otsuka,,66,139,,Orthodox,22,13,2,
Zak,Ottow,The Barbarian,71,170,72,Orthodox,17,7,0,22/12/1986
Artur,Oumakhanov,,67,154,,Orthodox,9,6,0,27/02/1979
Sidney,Outlaw,,68,170,74,Orthodox,8,4,0,11/04/1992
Alistair,Overeem,The Demolition Man,76,265,80,Orthodox,47,19,0,17/05/1980
Valentijn,Overeem,,75,230,,Orthodox,30,32,0,17/08/1976
Craig,Oxley,,69,155,,,0,3,0,14/02/1973
Shungo,Oyama,,71,185,,Southpaw,14,19,0,11/04/1974
Alptekin,Ozkilic,The Turkish Delight,65,125,65,Orthodox,9,5,0,27/03/1986
Raquel,Pa'aluhi,Rocky,67,135,,,6,5,0,
Nick,Pace,,67,135,68,Orthodox,8,3,0,17/04/1987
Larissa,Pacheco,,67,135,,Orthodox,10,2,0,07/09/1994
Teemu,Packalen,Pacu,73,155,75,Orthodox,8,3,0,22/05/1987
George,Pacurariu,Constantine,67,135,,,10,5,0,28/07/1984
Cyrillo,Padilha,,71,155,,,3,3,0,23/01/1978
Gary,Padilla,,71,205,,,12,6,0,04/05/1980
Fernando,Padilla,,73,155,,,13,4,0,15/12/1996
Damacio,Page,The Angel of Death,66,135,66,Orthodox,19,10,0,30/09/1982
Michael,Page,Venom,74,170,,,12,0,0,07/04/1987
Dustin,Pague,The Disciple,69,135,74,Orthodox,12,11,0,05/08/1987
Josh,Paiva,,66,125,,,8,2,0,05/04/1991
Raulian,Paiva,,68,125,69,Orthodox,21,3,0,17/10/1995
Dinis,Paiva Jr.,Sweetbread,69,145,71,Southpaw,13,8,0,26/05/1988
Fredson,Paixao,,66,145,66,Orthodox,10,5,0,13/05/1979
Jose,Palacios,,69,145,,Orthodox,3,2,0,
Ricky,Palacios,El Gallero,66,145,,Orthodox,10,1,0,05/07/1987
Bart,Palaszewski,Bartimus,69,145,70,Orthodox,36,17,0,30/05/1983
Sasha,Palatnikov,,73,170,72,Switch,6,4,0,15/03/1989
Soa,Palelei,The Hulk,76,265,81,Orthodox,22,5,0,12/07/1977
Rousimar,Palhares,Toquinho,68,170,71,Orthodox,19,8,0,26/02/1980
Tulio,Palhares,,,180,,,2,16,0,
Stephen,Palling,Bozo,64,143,,,11,7,1,29/01/1967
Eduardo,Pamplona,,71,170,,,16,4,0,20/02/1973
Alexandre,Pantoja,The Cannibal,65,125,67,Orthodox,24,5,0,16/04/1990
Jared,Papazian,The Jackhammer,68,135,67,Southpaw,20,13,0,01/02/1988
Kathryn,Paprocki,,63,115,63,Orthodox,3,2,0,28/04/1993
Joe,Pardo,,73,210,,Southpaw,4,6,0,
Bryan,Pardoe,Pain Inducer,73,205,,Orthodox,13,16,0,
Remco,Pardoel,Grizzly,75,260,,Southpaw,9,6,1,
Ido,Pariente,,68,155,,Orthodox,13,6,0,
Josh,Parisian,,76,265,79,Orthodox,14,4,0,28/06/1989
Karo,Parisyan,The Heat,70,170,72,Orthodox,24,11,0,28/08/1982
Won Sik,Park,Parky,71,154,,Orthodox,11,7,1,
Junyong,Park,The Iron Turtle,70,185,73,Orthodox,13,5,0,27/02/1991
Harvey,Park,Fightbot,72,155,70,Orthodox,12,3,0,22/03/1986
Norman,Parke,Stormin',71,155,70,Southpaw,23,6,1,22/12/1986
Ryan,Parker,,75,235,,Southpaw,0,1,0,
Larry,Parker,,71,205,,Orthodox,13,6,1,
Tyra,Parker,,65,115,,Orthodox,4,5,0,
Willie,Parks,Slick,70,185,,,5,2,0,04/11/1983
Jordan,Parsons,Pretty Boy,69,145,,,11,2,0,26/08/1990
Preston,Parsons,Pressure,71,170,71,Orthodox,9,3,0,15/07/1995
Jonny,Parsons,The Sluggernaut,69,170,69,Orthodox,8,2,0,06/09/1991
Onassis,Parungao,,71,200,,,2,1,0,
Jhonoven,Pati,The Samoan Savage,73,185,75,Switch,6,4,0,29/08/1990
Jorge,Patino,Macaco,68,170,,Orthodox,38,19,2,05/08/1973
Russell,Patrick,,69,145,,,6,4,0,
Claude,Patrick,The Prince,71,170,75,Orthodox,14,2,0,14/06/1980
Alan,Patrick,Nuguette,71,155,74,Southpaw,15,3,0,19/07/1983
Michael,Patt,,72,205,,Orthodox,12,4,0,
Justin,Patterson,The Tactician,70,170,,,9,3,0,07/12/1985
Julio,Paulino,The Dominican Demon,72,170,,Orthodox,23,5,0,04/12/1975
Sergei,Pavlovich,,75,257,84,Southpaw,14,1,0,13/05/1992
Pawel,Pawlak,,72,170,73,Orthodox,12,3,0,08/02/1989
Estevan,Payan,El Terrible,70,145,,Orthodox,16,12,0,14/03/1982
Sarah,Payant,Soulja,64,115,,,1,4,0,
Roland,Payne,,69,205,,Orthodox,0,1,0,
Jonathan,Pearce,JSP,72,145,71,Switch,11,4,0,01/05/1992
Joe,Pearson,The Triangular Strangler,70,145,,Orthodox,45,30,1,28/03/1978
Ross,Pearson,The Real Deal,68,155,69,Orthodox,20,16,0,26/09/1984
Andre,Pederneiras,,68,155,,Orthodox,1,1,2,22/03/1967
Carlo,Pedersoli Jr.,Semento,71,170,75,Southpaw,11,3,0,08/06/1993
Matt,Pedro,,,,,,3,1,0,
Tyson,Pedro,,75,205,79,Orthodox,7,3,0,17/09/1991
Willie,Peeters,,69,220,,Orthodox,9,10,1,26/10/1965
Filip,Pejic,,68,135,,Orthodox,12,2,2,21/07/1992
Kurt,Pellegrino,Batman,68,155,70,Orthodox,16,7,0,07/05/1979
Yan,Pellerin,Wild Thing,71,205,,Orthodox,11,13,0,
Julianna,Pena,The Venezuelan Vixen,66,135,69,Orthodox,11,4,0,19/08/1989
Luis,Pena,Violent Bob Ross,75,155,75,Southpaw,9,3,0,05/07/1993
Sherman,Pendergarst,The Tank,73,235,,Orthodox,11,18,0,01/08/1967
Drew,Pendleton,,,145,,,5,0,0,08/12/1983
Cathal,Pendred,The Punisher,73,170,75,Orthodox,17,4,1,02/09/1987
BJ,Penn,The Prodigy,69,155,70,Orthodox,16,14,2,13/12/1978
Jessica,Penne,,65,115,67,Orthodox,14,6,0,30/01/1983
Nick,Penner,The Quiet Assassin,76,205,,Southpaw,11,3,0,26/03/1980
Justin,Pennington,,64,,,,3,3,0,
Raquel,Pennington,Rocky,67,135,67,Orthodox,12,9,0,05/09/1988
Jerron,Peoples,,72,170,,,4,3,0,04/05/1982
Godofredo,Pepey,,67,145,73,Orthodox,13,6,0,02/07/1987
Ray,Perales,Relentless,70,170,,Orthodox,13,22,0,
Robert,Peralta,Problems,68,145,71,Orthodox,18,8,0,14/03/1986
Viviane,Pereira,Sucuri,61,115,63,Orthodox,13,2,0,28/08/1993
Michel,Pereira,Demolidor,73,170,73,Orthodox,26,11,0,06/10/1993
Alex,Pereira,Poatan,,185,,,2,1,0,07/07/1987
Daniel,Pereira,Gaucho,70,185,,,9,2,0,13/12/1990
Rolando,Perez,,68,135,,Orthodox,7,5,2,
Philip,Perez,,65,155,,Southpaw,7,5,1,
Erik,Perez,Goyito,68,135,68,Orthodox,17,6,0,19/11/1989
Alejandro,Perez,Turbo,66,145,65,Orthodox,23,8,1,02/09/1989
Frankie,Perez,,71,155,73,Orthodox,10,4,0,11/05/1989
Jose,Perez,,,,,,1,0,0,
Alex,Perez,,66,125,65,Orthodox,24,6,0,21/03/1992
Markus,Perez,Maluko,73,185,73,Orthodox,12,5,0,22/06/1988
Anthony,Perosh,The Hippo,75,205,75,Orthodox,15,10,0,05/10/1972
Thiago,Perpetuo,Bodao,70,170,,Orthodox,9,4,1,14/12/1987
Hernani,Perpetuo,,72,170,,Orthodox,18,5,0,24/05/1985
Jay,Perrin,,67,135,69,Switch,5,4,0,15/06/1993
Mike,Perry,Platinum,70,170,71,Orthodox,14,8,0,15/09/1991
Raphael,Pessoa,Bebezao,75,262,78,Orthodox,10,2,0,09/03/1989
Viktor,Pesta,,75,240,77,Orthodox,10,4,0,15/07/1990
Leiticia,Pestova,,66,135,,Orthodox,0,2,0,15/01/1984
Tony,Petarra,,71,196,,Orthodox,2,3,1,
Tommy,Petersen,,,155,,,2,3,0,
Cory,Peterson,LA Giant,83,400,,Orthodox,2,1,0,
Steven,Peterson,Ocho,70,145,70,Orthodox,19,9,0,29/05/1990
Andre,Petroski,,72,185,73,Switch,6,2,0,12/06/1991
Armen,Petrosyan,Superman,75,205,71,Orthodox,6,1,0,02/11/1990
Seth,Petruzelli,The Silverback,72,205,76,Orthodox,14,8,0,03/12/1979
Peter,Petties,The Joker,71,145,72,Southpaw,5,3,0,20/12/1990
Anthony,Pettis,Showtime,70,155,72,Orthodox,24,10,0,27/01/1987
Sergio,Pettis,,66,125,69,Orthodox,18,5,0,18/08/1993
Forrest,Petz,The Meat Cleaver,69,170,71,Orthodox,26,10,0,22/09/1975
Dino,Pezao,,,205,,Orthodox,1,3,0,
Cody,Pfister,The Fist,70,155,73,Orthodox,13,6,1,12/07/1990
Nam,Phan,,66,135,70,Orthodox,21,17,0,13/03/1983
Constantinos,Philippou,,71,185,73,Orthodox,13,5,0,29/11/1979
Wayne,Phillips,,,185,,,7,7,0,17/06/1983
Dave,Phillips,The Rockstar,72,185,,Orthodox,13,7,0,12/01/1980
Aaron,Phillips,The Dragon,69,135,71,Southpaw,12,4,0,05/08/1989
Elizabeth,Phillips,,66,135,65,Orthodox,6,6,0,20/08/1986
John,Phillips,The Welsh Wrecking Machine,71,185,75,Southpaw,22,11,0,09/06/1985
Kyler,Phillips,The Matrix,68,135,72,Orthodox,9,2,0,12/06/1995
Nick,Pica,The Silverback,70,185,,,5,1,0,
Adam,Piccolotti,,71,155,,,9,0,0,23/10/1988
Vinc,Pichel,From Hell,70,155,72,Orthodox,14,2,0,23/11/1982
Brad,Pickett,One Punch,66,135,68,Orthodox,25,14,0,24/09/1978
Jamie,Pickett,The Night Wolf,74,185,80,Orthodox,12,6,0,29/08/1988
Oskar,Piechota,Imadlo,72,185,76,Southpaw,11,3,1,24/01/1990
Nick,Piedmont,No Limit,70,145,,,12,7,1,
Mike,Pierce,,68,170,71,Orthodox,17,7,0,01/09/1980
Joao,Pierini,,73,155,,Switch,4,1,0,11/12/1971
Sean,Pierson,The Punisher,72,170,76,Southpaw,14,6,0,10/03/1976
Domingo,Pilarte,Son of Fire,72,135,73,Southpaw,8,3,0,05/01/1990
Paddy,Pimblett,The Baddy,70,155,73,Orthodox,17,3,0,03/01/1995
Daniel,Pineda,The Pit,67,145,69,Orthodox,27,14,0,06/08/1985
Jesus,Pinedo,El Mudo,70,155,,Southpaw,16,5,1,22/06/1996
Pingyuan,Liu,,66,135,72,Orthodox,13,7,0,13/02/1993
Luana,Pinheiro,,62,115,62,Orthodox,9,1,0,18/11/1992
Gaetano,Pirrello,El Tigre,67,135,65,Orthodox,15,7,1,29/04/1992
Maki,Pitolo,Coconut Bombz,70,185,75,Orthodox,13,8,0,24/11/1990
Dmitry,Poberezhets,,75,237,,,24,5,1,11/06/1985
Jamal,Pogues,,75,205,77,Orthodox,7,2,0,01/12/1995
Ross,Pointon,The Gladiator,68,170,,Orthodox,6,17,0,18/02/1980
Dustin,Poirier,The Diamond,69,155,72,Southpaw,28,6,0,19/01/1989
Igor,Pokrajac,The Duke,72,205,74,Orthodox,28,13,0,02/01/1979
John,Polakowski,Buckets of Blood,70,155,,Orthodox,2,2,0,21/06/1981
Julia,Polastri,The Dragon,62,125,63,Orthodox,8,3,0,05/03/1998
Brandon,Polcare,,,125,,,1,1,0,
Mike,Polchlopek,Mike Barton,76,285,,Orthodox,1,1,0,27/12/1965
Santiago,Ponzinibbio,Argentine Dagger,72,170,73,Orthodox,29,4,0,26/09/1986
Grigory,Popov,,67,135,68,Switch,13,3,0,18/04/1984
Alexander,Poppeck,,74,205,,Orthodox,9,3,0,06/04/1992
Felipe,Portela,Balboa,,170,,,9,2,0,23/11/1987
Parker,Porter,,72,265,75,Orthodox,12,6,0,22/04/1985
Ihor,Potieria,Duelist,75,205,75,Southpaw,19,2,0,29/05/1996
Callan,Potter,The Rockstar,72,170,72,Orthodox,18,9,0,09/06/1984
Dylan,Potter,Big Poppa,74,225,77,Switch,10,6,0,14/01/1995
Ruan,Potts,Fangzz,74,247,75,Orthodox,11,6,0,23/02/1978
Devin,Powell,,72,155,73,Orthodox,9,4,0,01/03/1988
Marcin,Prachnio,,75,205,74,Orthodox,15,5,0,14/07/1988
Wagner,Prado,Caldeirao,72,205,74,Southpaw,12,3,0,30/12/1986
Trevor,Prangley,,73,185,75,Orthodox,34,11,2,24/08/1972
Ricardo,Prasel,Alemao,79,238,78,Orthodox,10,2,0,02/06/1990
Carlo,Prater,Neo,71,155,72,Switch,31,18,1,25/06/1981
Michel,Prazeres,Tractor,66,170,67,Orthodox,26,4,0,25/07/1981
Philip,Preece,,68,205,,Orthodox,10,14,0,
Kyle,Prepolec,,70,170,70,Southpaw,12,7,0,30/08/1989
Dorian,Price,,75,170,,Southpaw,8,5,0,20/08/1977
Chris,Price,The Exorcist,74,185,,Southpaw,19,4,0,09/11/1982
Niko,Price,The Hybrid,72,170,76,Orthodox,15,5,0,29/09/1989
Shane,Primm,,75,205,,Orthodox,5,5,0,30/07/1984
Brent,Primus,,70,155,,,8,0,0,12/04/1985
Jiri,Prochazka,Denisa,75,205,80,Orthodox,28,3,1,14/10/1992
