First Name,Last Name,Nickname,Height,Weight,Reach,Stance,Wins,Losses,Draws,DOB
Keith,Mielke,,172.72,83.91,,,0,5,0,
Chris,Mierzwiak,,185.42000000000002,83.91,,,5,3,0,1988-02-14
Gabriel,Miglioli,Biel,172.72,77.11,,,9,9,0,
Bojan,Mihajlovic,,180.34,92.99,185.42000000000002,Orthodox,10,6,0,1980-03-30
Billy,Miles,The Kid,177.8,77.11,,Orthodox,2,2,0,1978-04-28
Pat,Miletich,The Croatian Sensation,177.8,77.11,,Orthodox,29,7,2,1968-03-09
Curtis,Millender,Curtious,187.96,77.11,193.04,Orthodox,17,5,0,1987-12-01
Phillip,Miller,,180.34,83.91,,Orthodox,16,0,0,1979-02-20
Jason,Miller,Mayhem,185.42000000000002,83.91,,Orthodox,23,10,0,1980-12-24
Dan,Miller,,185.42000000000002,83.91,187.96,Orthodox,14,8,0,1981-06-30
Jim,Miller,A-10,172.72,70.31,180.34,Southpaw,33,16,0,1983-08-30
Cole,Miller,Magrinho,185.42000000000002,65.77,185.42000000000002,Orthodox,21,11,0,1984-04-26
Henry,Miller,Sentoryu,170.18,122.47,,Southpaw,6,16,0,1969-07-16
Micah,Miller,Maverick,182.88,65.77,,Orthodox,20,8,0,1987-02-14
Aaron,Miller,Blood Spiller,175.26,65.77,,,14,10,0,
Mo,Miller,Moshow,172.72,61.23,182.88,Orthodox,6,0,0,1992-08-10
Eddy,Millis,,185.42000000000002,83.91,,,0,2,0,
Che,Mills,Beautiful,185.42000000000002,77.11,193.04,Orthodox,16,10,0,1982-09-29
Adam,Milstead,The Prototype,190.5,92.99,193.04,Orthodox,8,4,0,1987-07-03
Alberto,Mina,Soldier of God,182.88,77.11,195.58,Orthodox,13,1,0,1982-05-02
Vitaly,Minakov,,187.96,112.94,,,20,0,0,1985-02-06
Darrick,Minner,,170.18,65.77,175.26,Orthodox,26,12,0,1990-04-28
Mike,Minniger,,,,,,0,0,0,
Ikuhisa,Minowa,Minowaman,175.26,82.1,,Orthodox,60,42,8,1976-01-12
Carlton,Minus,Clutch,177.8,77.11,190.5,Orthodox,10,3,0,1993-04-26
Stipe,Miocic,,193.04,108.86,203.2,Orthodox,20,4,0,1982-08-19
Frank,Mir,,190.5,119.75,200.66,Southpaw,18,11,0,1979-05-24
Juan,Miranda,,,70.31,,,7,5,0,
Mario,Miranda,,190.5,83.91,187.96,Orthodox,14,7,0,1979-07-12
Vitor,Miranda,Lex Luthor,185.42000000000002,83.91,195.58,Orthodox,12,5,0,1979-03-10
Damir,Mirenic,Wolf,182.88,83.91,,Orthodox,9,4,0,1974-08-02
Kazuo,Misaki,Hitman,172.72,83.01,,Orthodox,25,11,2,1976-04-25
Toby,Misech,2 Quick,172.72,65.77,,Southpaw,9,5,0,1988-03-07
Dokonjonosuke,Mishima,,170.18,70.31,,Southpaw,21,7,2,1972-04-19
Felix Lee,Mitchell,,,,,Orthodox,2,7,0,
David,Mitchell,Daudi,182.88,77.11,190.5,Orthodox,22,7,0,1979-10-24
Danny,Mitchell,The Cheesecake Assassin,187.96,77.11,,Orthodox,19,9,1,1986-08-08
Brad,Mitchell,,180.34,65.77,,,4,2,0,1974-10-10
Clay,Mitchell,,187.96,83.91,,,1,2,0,
Bryce,Mitchell,Thug Nasty,177.8,65.77,177.8,Southpaw,14,1,0,1994-10-04
Maurice,Mitchell,The AK Kid,175.26,65.77,,Orthodox,11,2,0,1987-06-29
Roman,Mitichyan,,177.8,77.11,,Orthodox,8,3,0,1978-09-04
Matt,Mitrione,,190.5,120.2,208.28,Switch,12,5,0,1978-07-15
Eiji,Mitsuoka,,170.18,65.77,,Southpaw,18,9,2,1976-01-01
Hiromitsu,Miura,,175.26,77.11,180.34,Orthodox,12,7,0,1981-09-22
Jonathan,Mix,,182.88,76.2,,,7,4,0,1980-11-09
Tomoya,Miyashita,,170.18,63.05,,Southpaw,17,9,7,
Kazuyuki,Miyata,,172.72,63.05,,Orthodox,15,9,0,
Motoki,Miyazawa,,180.34,76.2,,Southpaw,7,3,0,
Takeya,Mizugaki,,170.18,61.23,175.26,Orthodox,21,11,2,1983-12-16
Tatsuya,Mizuno,,185.42000000000002,92.99,,Southpaw,16,12,1,1981-06-02
Roxanne,Modafferi,The Happy Warrior,170.18,56.7,175.26,Orthodox,25,20,0,1982-09-24
Bobby,Moffett,The Wolfman,177.8,65.77,185.42000000000002,Orthodox,13,5,0,1990-06-01
Bronson,Mohika,,,61.23,,,1,1,0,
Nate,Mohr,,175.26,70.31,182.88,Orthodox,9,7,0,1983-03-03
Renato,Moicano,,180.34,70.31,182.88,Orthodox,15,4,1,1989-05-21
Thiago,Moises,,175.26,70.31,177.8,Orthodox,15,5,0,1995-03-23
Ashkan,Mokhtarian,The Assassin,167.64000000000001,56.7,170.18,Southpaw,13,3,0,1985-09-15
Suman,Mokhtarian,,172.72,65.77,182.88,Orthodox,8,5,0,1992-06-13
Dan,Molina,,177.8,97.98,,,13,9,0,1984-06-14
Jeff,Molina,El Jefe,167.64000000000001,56.7,175.26,Orthodox,10,2,0,1997-07-17
Rudyard,Moncayo,,177.8,88.45,,Orthodox,0,3,0,
Hidetaka,Monma,,182.88,76.2,,Orthodox,18,11,4,1973-10-23
Jeff,Monson,The Snowman,175.26,112.04,187.96,Orthodox,60,26,1,1971-01-18
Darrell,Montague,Mongoose,167.64000000000001,56.7,170.18,Southpaw,13,5,0,1987-11-03
Andrew,Montanez,,,83.91,,,9,12,1,
Augusto,Montano,Dodger,185.42000000000002,77.11,185.42000000000002,Orthodox,15,3,0,1984-10-25
Erick,Montano,Perry,182.88,77.11,185.42000000000002,Orthodox,7,5,0,1985-11-19
Nicco,Montano,,165.1,61.23,165.1,Southpaw,5,3,0,1988-12-16
Alberto,Montes,The Promise,170.18,61.23,,,4,0,0,1994-05-31
Steve,Montgomery,The Creepy Weasel,193.04,83.91,,Southpaw,9,5,0,1990-12-19
James,Moontasri,Moon Walker,177.8,77.11,180.34,Switch,9,5,0,1988-04-10
Homer,Moore,The Rock,177.8,92.99,,Orthodox,26,9,2,1971-11-27
Todd,Moore,,175.26,77.11,180.34,Southpaw,16,7,0,1983-12-30
Nate,Moore,,182.88,77.11,,,8,4,0,
Dustin,Moore,,162.56,56.7,,,0,2,0,
Taylor,Moore,,177.8,61.23,177.8,Southpaw,10,5,0,1993-10-16
Sergio,Moraes,The Panther,182.88,77.11,182.88,Orthodox,14,6,1,1982-07-23
Marlon,Moraes,Magic,167.64000000000001,61.23,170.18,Orthodox,23,9,1,1988-04-26
Sheymon,Moraes,,172.72,65.77,182.88,Orthodox,11,4,0,1990-10-11
John,Moraga,,167.64000000000001,56.7,167.64000000000001,Orthodox,19,7,0,1984-03-20
Ricardo,Morais,The Mutant,203.2,122.47,,Orthodox,10,4,1,1967-02-26
Leonardo,Morales,Chimy,172.72,61.23,,Southpaw,6,2,0,1992-12-22
Albert,Morales,The Warrior,175.26,61.23,182.88,Orthodox,7,4,1,1991-05-25
Joseph,Morales,,167.64000000000001,56.7,175.26,Switch,9,2,0,1994-08-22
Vince,Morales,Vandetta,170.18,61.23,177.8,Orthodox,10,5,0,1990-11-12
Omar,Morales,Venezuelan Fighter,180.34,65.77,185.42000000000002,Orthodox,11,2,0,1985-10-17
Michael,Morales,,182.88,77.11,200.66,Orthodox,12,0,0,1999-06-24
Sarah,Moras,Cheesecake,170.18,61.23,170.18,Orthodox,6,8,0,1988-04-30
Christian,Morecraft,,198.12,117.93,205.74,Orthodox,8,3,0,1986-09-08
Joe,Moreira,,180.34,88.45,,Southpaw,2,2,0,
Richardson,Moreira,Rick Monstro,187.96,83.91,,Orthodox,7,4,0,1984-03-31
Gisele,Moreira,,167.64000000000001,61.23,,Orthodox,8,3,0,1981-01-14
Vinicius,Moreira,Mamute,193.04,92.99,193.04,Orthodox,9,5,0,1989-02-28
Jesse,Moreng,Arturo,170.18,65.77,,Orthodox,9,1,0,1979-11-09
Brandon,Moreno,The Assassin Baby,170.18,56.7,177.8,Orthodox,19,5,2,1993-12-07
Mike,Moreno,El Palo Duro,182.88,83.91,,,6,5,0,
Dan,Moret,The Hitman,182.88,70.31,185.42000000000002,Southpaw,13,6,0,1986-11-21
Sammy,Morgan,The Squeeze,177.8,77.11,,Orthodox,18,12,0,1981-09-28
Peggy,Morgan,The Daywalker,185.42000000000002,61.23,,,4,4,0,1979-12-16
Alex,Morono,The Great White,180.34,77.11,182.88,Orthodox,20,7,0,1990-08-16
Maryna,Moroz,Iron Lady,170.18,56.7,170.18,Orthodox,10,3,0,1991-09-08
Sergey,Morozov,,167.64000000000001,61.23,170.18,Orthodox,17,4,0,1989-06-14
Brad,Morris,,187.96,92.99,,Orthodox,10,6,0,1979-11-01
Scott,Morris,,177.8,95.25,,Orthodox,2,1,0,
Anthony,Morrison,Cheesesteak,170.18,65.77,,Orthodox,20,12,0,1984-03-29
Jack,Morrison,,180.34,92.99,,,0,3,0,
Harry,Moskowitz,Dirty,195.58,124.74,,Orthodox,6,12,0,
Juan,Mott,,182.88,86.18,,Switch,3,4,0,
Nikolas,Motta,Iron,175.26,70.31,177.8,Orthodox,12,3,0,1993-02-08
Flavio Luiz,Moura,,180.34,83.01,,Open Stance,19,7,0,
Gegard,Mousasi,,187.96,83.91,193.04,Orthodox,42,6,2,1985-08-01
Kris,Moutinho,,170.18,61.23,172.72,Southpaw,9,5,0,1992-08-09
Kin,Moy,Kong,165.1,61.23,,,8,3,0,
Jamie,Moyle,,154.94,52.16,165.1,Orthodox,4,3,0,1989-03-17
Askar,Mozharov,No Mercy,190.5,92.99,,,21,8,0,1994-10-26
Garrett,Mueller,,175.26,61.23,,,3,3,0,1989-01-29
Lauren,Mueller,Princess Tiger,165.1,56.7,170.18,Orthodox,5,3,0,1991-11-15
Belal,Muhammad,Remember the Name,180.34,77.11,182.88,Orthodox,19,3,0,1988-07-09
Fazlo,Mulabitinovic,,,61.23,,,4,2,0,
Quinn,Mulhern,,190.5,70.31,,Orthodox,18,4,0,1984-09-20
James,Mulheron,,177.8,110.22,185.42000000000002,Orthodox,11,2,0,1988-02-20
Jamie,Mullarkey,,182.88,70.31,187.96,Orthodox,14,4,0,1994-08-17
Jim,Mullen,,185.42000000000002,97.52,,Southpaw,0,2,0,
Pedro,Munhoz,The Young Punisher,167.64000000000001,61.23,165.1,Orthodox,19,6,0,1986-09-07
Andre,Muniz,Sergipano,185.42000000000002,83.91,198.12,Southpaw,21,4,0,1990-02-17
Mark,Munoz,The Filipino Wrecking Machine,182.88,83.91,180.34,Orthodox,14,6,0,1978-02-09
Alexander,Munoz,,175.26,70.31,182.88,Switch,6,2,0,1990-02-27
Johnny,Munoz,Kid Kvenbo,175.26,61.23,180.34,Orthodox,11,1,0,1993-02-16
Andy,Murad,The Tooth Fairy,175.26,83.91,,,15,2,0,
Olivier,Murad,Warrior of God,177.8,65.77,,Southpaw,5,0,0,1993-12-21
Makhmud,Muradov,Mach,187.96,83.91,190.5,Orthodox,25,7,0,1990-02-08
Kazunari,Murakami,,185.42000000000002,99.79,,Orthodox,5,5,0,1973-11-29
Ryuichi,Murata,,172.72,83.01,,Orthodox,8,3,1,
Kanako,Murata,,154.94,52.16,157.48,Orthodox,12,2,0,1993-08-10
Vince,Murdock,,167.64000000000001,65.77,162.56,Orthodox,12,4,0,1991-03-21
Tom,Murphy,,187.96,102.97,,Southpaw,8,0,0,1974-11-19
Ian,Murphy,,185.42000000000002,83.91,,Orthodox,1,1,0,1985-06-14
Jon,Murphy,Man of Faith,190.5,117.93,,Orthodox,6,4,0,1977-08-09
Lauren,Murphy,Lucky,165.1,56.7,170.18,Orthodox,15,5,0,1983-07-27
Patrick,Murphy,,182.88,77.11,,,5,3,0,
Lerone,Murphy,The Miracle,175.26,65.77,185.42000000000002,Orthodox,10,0,1,1991-07-22
Lee,Murray,Lightning,190.5,83.91,,Orthodox,8,2,1,1977-09-12
Jesse,Murray,Hollywood,190.5,92.99,198.12,Orthodox,8,4,0,1993-01-26
Khalid,Murtazaliev,,182.88,83.91,193.04,Orthodox,14,2,0,1993-07-15
Azamat,Murzakanov,The Professional,177.8,92.99,180.34,Southpaw,10,0,0,1989-04-12
Nicholas,Musoke,Nico,182.88,77.11,190.5,Orthodox,13,5,0,1986-04-05
Andre,Mussi,,190.5,109.77,,Orthodox,11,5,0,
Magomed,Mustafaev,The Sniper,172.72,70.31,180.34,Orthodox,14,4,0,1988-08-02
Max,Mustaki,,182.88,70.31,,Orthodox,6,3,0,1987-11-07
Elvis,Mutapcic,The King,182.88,83.91,182.88,Orthodox,15,6,1,1986-07-19
Fiona,Muxlow,,162.56,65.77,,,6,3,0,1977-05-13
Ho Bae,Myeon,,180.34,76.2,,Orthodox,13,5,1,
Na,Liang,The Dragon Girl,165.1,52.16,170.18,Orthodox,15,5,0,1996-07-27
Katsuhiko,Nagata,,170.18,69.85,,Southpaw,6,7,3,1973-10-31
Yuji,Nagata,,182.88,102.06,,Orthodox,0,2,0,1968-04-24
Greg,Nagy,,185.42000000000002,95.25,,Orthodox,1,3,0,1983-10-18
Logan,Nail,,,83.91,,,1,1,0,1989-06-20
Muhammad,Naimov,Hillman,175.26,65.77,177.8,Orthodox,5,1,0,1994-08-07
Yukiya,Naito,,185.42000000000002,92.99,,Orthodox,15,6,2,
Andrews,Nakahara,,185.42000000000002,83.91,,Orthodox,5,4,2,1983-03-12
Rin,Nakai,,154.94,61.23,,Orthodox,19,2,1,1986-10-22
Kazuhiro,Nakamura,Kaz,180.34,92.99,177.8,Orthodox,21,13,0,1979-07-16
Keita,Nakamura,K-Taro,180.34,77.11,185.42000000000002,Southpaw,34,10,2,1984-05-22
Daisuke,Nakamura,,170.18,69.85,,Orthodox,28,19,1,1980-06-10
Yusaku,Nakamura,,165.1,65.77,,,14,4,1,1986-06-21
Jutaro,Nakao,,175.26,77.11,,Southpaw,25,19,4,1970-11-30
Yoshihiro,Nakao,Kiss,182.88,99.79,,Southpaw,9,3,0,1972-06-25
Yui Chul,Nam,The Korean Bulldozer,175.26,65.77,,Orthodox,18,8,1,1981-07-16
Tyson,Nam,,170.18,56.7,172.72,Orthodox,20,12,1,1983-10-06
Rose,Namajunas,Thug,165.1,52.16,165.1,Orthodox,11,4,0,1992-06-29
Yasuhito,Namekawa,,175.26,92.99,,Orthodox,25,16,4,1974-10-27
Nad,Narimani,Smiler,172.72,65.77,177.8,Orthodox,12,4,0,1987-04-14
Roger,Narvaez,Silverback,190.5,83.91,,Southpaw,8,3,0,1983-09-09
Fabio,Nascimento,Negao,177.8,83.91,,Orthodox,11,6,0,
Allan,Nascimento,Puro Osso,175.26,56.7,,Orthodox,17,5,0,1991-09-11
Rodrigo,Nascimento,Ze Colmeia,187.96,111.58,203.2,Orthodox,9,1,0,1992-11-26
Bobby,Nash,,182.88,77.11,187.96,Orthodox,8,4,0,1990-03-26
Reza,Nasri,,180.34,92.99,,Orthodox,0,1,0,
Nasrudin,Nasrudinov,,182.88,92.99,180.34,Orthodox,9,1,0,1991-10-06
Pawel,Nastula,,182.88,104.33,,Southpaw,5,6,0,1970-06-26
Rafael,Natal,Sapo,182.88,83.91,195.58,Orthodox,21,9,1,1982-12-25
Kevin,Natividad,Quicksand,167.64000000000001,65.77,177.8,Orthodox,9,3,0,1993-04-02
Ismail,Naurdiev,The Austrian Wonderboy,177.8,77.11,187.96,Orthodox,19,4,0,1996-08-18
Danny,Navarro,,177.8,70.31,,,17,7,0,1983-05-27
Marcio,Navarro,The Locomotive,182.88,70.31,,,14,14,0,1978-09-17
Tafon,Nchukwi,Da Don,182.88,92.99,195.58,Orthodox,6,1,0,1994-10-14
Dustin,Neace,The Beast,175.26,65.77,,,25,21,1,1986-09-12
Josh,Neal,,182.88,83.91,,,5,11,0,
Joe,Neal,Nine Lives,167.64000000000001,61.23,,,6,2,0,1986-07-29
Geoff,Neal,Handz of Steel,180.34,77.11,190.5,Southpaw,13,4,0,1990-08-28
Stanislav,Nedkov,Stucky,180.34,92.99,180.34,Orthodox,12,2,0,1981-12-09
Josh,Neer,The Dentist,180.34,77.11,182.88,Orthodox,36,16,1,1983-03-24
Nicolae,Negumereanu,,182.88,92.99,198.12,Orthodox,11,1,0,1994-09-04
Steve,Nelmark,The Sandman,182.88,108.86,,Orthodox,2,1,0,
Shane,Nelson,Sugar,175.26,70.31,177.8,Southpaw,16,7,0,1984-11-29
Roy,Nelson,Big Country,182.88,119.29,185.42000000000002,Orthodox,22,14,0,1976-06-20
Gunnar,Nelson,Gunni,180.34,77.11,182.88,Switch,17,5,1,1988-07-28
Kyle,Nelson,The Monster,180.34,70.31,180.34,Switch,13,4,0,1991-04-20
Lissette,Neri,,157.48,65.77,,,6,4,0,1987-08-05
Mario,Neto,Sukata,182.88,103.87,,Orthodox,13,5,0,
Antonio Braga,Neto,,190.5,83.91,195.58,Orthodox,9,3,0,1987-10-29
Julio Cesar,Neves Jr.,Morceguinho,172.72,65.77,,,33,1,0,1994-04-25
Nick,Newell,Notorious,177.8,70.31,,Southpaw,14,2,0,1986-03-17
Journey,Newson,,165.1,61.23,170.18,Orthodox,9,3,0,1989-03-07
Jeff,Newton,,187.96,92.99,,Sideways,4,2,0,1966-12-11
Carlos,Newton,The Ronin,175.26,77.11,,Orthodox,16,14,0,1976-08-17
Emanuel,Newton,The Hardcore Kid,185.42000000000002,92.99,,,26,12,1,1984-01-02
Francis,Ngannou,The Predator,193.04,113.4,210.82,Orthodox,16,3,0,1986-09-05
Ben,Nguyen,Ten,165.1,56.7,165.1,Switch,16,8,0,1988-08-03
Steven,Nguyen,The Ninja,180.34,65.77,185.42000000000002,Switch,8,1,0,1993-05-19
Alex,Nicholson,The Spartan,193.04,83.91,195.58,Orthodox,7,4,0,1990-05-02
Mike,Nickels,,193.04,92.99,,Orthodox,9,5,0,1971-12-13
Matheus,Nicolau,,167.64000000000001,56.7,167.64000000000001,Orthodox,17,3,1,1993-01-06
Jaimelene,Nievera,Queenie,165.1,56.7,,Orthodox,7,4,0,1984-10-28
Khomkrit,Niimi,The Bumblebee,157.48,56.7,,,6,10,0,
Tom,Niinimaki,Stoneface,175.26,65.77,175.26,Orthodox,22,8,1,1982-07-25
Ramsey,Nijem,,180.34,70.31,190.5,Orthodox,9,6,0,1988-04-01
Hans,Nijman,,182.88,113.4,,Switch,9,7,0,1959-10-23
Jack,Nilson,,,,,,2,6,0,
Mats,Nilsson,,185.42000000000002,77.11,,Orthodox,11,4,1,1983-12-05
Guangyou,Ning,Smasher,162.56,65.77,162.56,Southpaw,5,4,1,1981-12-15
Soichi,Nishida,,180.34,145.15,,Orthodox,5,10,1,
Yosuke,Nishijima,,175.26,92.99,,Orthodox,0,5,0,1973-05-15
Akiyo,Nishiura,Wicky Akiyo,172.72,63.05,,Southpaw,13,8,1,1983-08-08
Anthony,Njokuani,The Assassin,185.42000000000002,70.31,190.5,Orthodox,16,12,0,1980-03-01
Chidi,Njokuani,Bang Bang,190.5,77.11,203.2,Orthodox,20,7,0,1988-12-31
Derrick,Noble,The Eraser,175.26,77.11,,Southpaw,27,15,1,1978-08-14
Kyle,Noblitt,,187.96,110.22,,,11,2,0,1989-12-26
Pedro,Nobre,The Rock,165.1,61.23,,,18,4,2,1986-02-13
Jacob,Noe,Psycho,,92.99,,,3,11,0,
Antonio Rodrigo,Nogueira,Minotauro,190.5,108.86,195.58,Orthodox,34,10,1,1976-06-02
Rogerio,Nogueira,Minotouro,187.96,92.99,190.5,Southpaw,23,10,0,1976-06-02
Alexandre Franca,Nogueira,Pequeno,170.18,65.77,,Orthodox,18,6,3,1978-01-15
Talita,Nogueira,Treta,177.8,65.77,,,6,0,0,1985-10-13
Kyle,Noke,,185.42000000000002,77.11,193.04,Southpaw,22,10,1,1980-03-18
Nick,Nolte,,182.88,77.11,,,5,4,0,
KJ,Noons,King,177.8,70.31,177.8,Orthodox,13,9,0,1982-12-07
Sage,Northcutt,Super,182.88,77.11,180.34,Orthodox,11,2,0,1996-03-01
Jan,Nortje,The Giant,185.42000000000002,140.61,,Southpaw,2,6,0,1975-04-11
Scott,Norton,Hollywood,177.8,77.11,,Orthodox,7,1,0,1973-03-15
Jonatas,Novaes,,180.34,77.11,,,13,5,0,1981-03-02
Jason,Novelli,Flipside,182.88,70.31,,Orthodox,11,3,1,1979-06-08
Phillipe,Nover,The Filipino Assassin,175.26,65.77,182.88,Orthodox,11,8,1,1984-02-03
Shayilan,Nuerdanbieke,Wolverine,172.72,65.77,175.26,Orthodox,19,7,0,1994-05-04
Diego,Nunes,The Gun,167.64000000000001,65.77,170.18,Orthodox,19,7,0,1982-11-30
Amanda,Nunes,Lioness,172.72,65.77,175.26,Orthodox,21,4,0,1988-05-30
Nina,Nunes,,165.1,52.16,162.56,Orthodox,10,7,0,1985-12-03
Istela,Nunes,,162.56,52.16,167.64000000000001,Orthodox,7,2,0,1992-07-23
Josiane,Nunes,Josi,157.48,61.23,170.18,Southpaw,8,1,0,1993-12-23
Khabib,Nurmagomedov,The Eagle,177.8,70.31,177.8,Orthodox,29,0,0,1988-09-20
Said,Nurmagomedov,,172.72,61.23,177.8,Orthodox,14,2,0,1992-04-05
Abubakar,Nurmagomedov,,180.34,77.11,182.88,Orthodox,16,3,1,1989-11-13
Umar,Nurmagomedov,,172.72,61.23,,Orthodox,13,0,0,1996-03-01
Kennedy,Nzechukwu,African Savage,195.58,92.99,210.82,Southpaw,9,1,0,1992-06-13
Jake,O'Brien,Irish,190.5,92.99,193.04,Orthodox,15,4,0,1984-09-25
TJ,O'Brien,The Spider,187.96,70.31,,Orthodox,20,8,0,1987-01-01
Sean,O'Connell,The Real OC,185.42000000000002,92.99,187.96,Orthodox,17,9,0,1983-09-02
Dan,O'Connor,Johnny Irish,162.56,52.16,,,6,6,0,1982-11-17
Sean,O'Haire,,195.58,122.47,,Orthodox,4,2,0,1971-02-25
Sean,O'Malley,Sugar,180.34,61.23,182.88,Switch,14,1,0,1994-10-24
Jeremiah,O'Neal,,172.72,117.93,,,13,25,0,1977-10-25
Chuck,O'Neil,Cold Steel,187.96,77.11,,,17,9,0,1985-09-22
Casey,O'Neill,King,167.64000000000001,56.7,175.26,Orthodox,8,0,0,1997-10-07
Brendan,O'Reilly,Badger,170.18,77.11,175.26,Orthodox,6,3,0,1987-06-24
Takahiro,Oba,,172.72,90.72,,Southpaw,5,7,1,
Nobuhiro,Obiya,,172.72,65.77,,Orthodox,12,5,1,1981-01-15
Christian,Ocon,,172.72,61.23,175.26,Orthodox,2,1,0,1996-02-05
Richard,Odoms,The Black Eagle,195.58,120.2,,Orthodox,13,3,0,1975-05-08
Volkan,Oezdemir,No Time,187.96,92.99,190.5,Orthodox,17,5,0,1989-09-19
Naoya,Ogawa,,193.04,115.67,,Orthodox,7,2,0,1968-03-31
Andy,Ogle,The Little Axe,172.72,65.77,175.26,Orthodox,9,6,0,1989-02-16
Michiyoshi,Ohara,,177.8,92.99,,Orthodox,0,2,0,
Koji,Oishi,,172.72,77.11,,Orthodox,25,10,10,1977-05-31
Takayuki,Okada,Giant Ochiai,185.42000000000002,131.54,,Orthodox,3,3,2,
Yushin,Okami,Thunder,187.96,77.11,190.5,Southpaw,34,12,0,1981-07-21
JJ,Okanovich,The Bosnian Bomber,180.34,70.31,193.04,Orthodox,7,1,0,1990-11-04
Kazuki,Okubo,,180.34,79.38,,Orthodox,7,9,0,
Masakatsu,Okuda,,,,,,8,5,0,
Aleksei,Oleinik,The Boa Constrictor,187.96,108.86,203.2,Orthodox,59,16,1,1977-06-20
Michal,Oleksiejczuk,Lord,182.88,92.99,187.96,Southpaw,15,4,0,1995-02-22
Rafaello,Oliveira,Tractor,172.72,70.31,180.34,Orthodox,17,8,0,1982-01-26
Charles,Oliveira,Do Bronx,177.8,70.31,187.96,Orthodox,31,8,0,1989-10-17
Jorge,Oliveira,,185.42000000000002,92.99,,,5,3,1,
Ednaldo,Oliveira,Lula,195.58,92.99,,Orthodox,17,3,1,1984-02-19
Alex,Oliveira,Cowboy,180.34,77.11,193.04,Orthodox,22,11,1,1988-02-21
Maria,Oliveira,Spider-Girl,165.1,52.16,175.26,Orthodox,12,5,0,1996-12-12
Bruno,Oliveira,,193.04,92.99,203.2,Orthodox,8,2,0,1984-05-02
Saimon,Oliveira,,162.56,61.23,182.88,Orthodox,18,3,0,1991-04-21
Wendell,Oliveira Marques,The Machine,177.8,77.11,,Orthodox,29,10,0,1983-06-01
Felipe,Olivieri,,175.26,70.31,,Orthodox,14,5,0,1985-04-12
Andy,Ologun,,182.88,69.85,,Orthodox,3,1,0,1983-06-12
Shana,Olsen,Rock Solid,170.18,65.77,,,5,2,0,1980-12-17
Casey,Olson,The Underdog,170.18,65.77,,Orthodox,14,5,0,
Dennis,Olson,,182.88,77.11,,,14,11,0,
Cameron,Olson,Cap'n Crunch,185.42000000000002,92.99,190.5,Orthodox,7,3,0,1989-11-22
Gadzhi,Omargadzhiev,,185.42000000000002,83.91,,Switch,12,0,0,1993-02-24
Alan,Omer,,177.8,65.77,,Orthodox,20,5,0,1988-09-14
Daniel,Omielanczuk,,182.88,112.04,187.96,Southpaw,19,8,1,1982-08-31
Michihiro,Omigawa,,167.64000000000001,65.77,172.72,Orthodox,17,14,1,1975-12-19
David,Onama,,180.34,70.31,187.96,Orthodox,8,1,0,1994-06-07
Charlie,Ontiveros,American Bad Boy,187.96,83.91,198.12,Switch,11,8,0,1991-07-04
Chibwikem,Onyenegecha,,190.5,83.91,,Orthodox,5,0,0,1994-04-18
Sam,Oropeza,,187.96,77.11,,,13,3,0,
Brian,Ortega,T-City,172.72,65.77,175.26,Switch,15,2,0,1991-02-21
Tito,Ortiz,The People's Champ,190.5,92.99,187.96,Orthodox,19,12,1,1975-01-23
Jorge,Ortiz,The Naked Man,182.88,83.91,,Orthodox,18,9,1,
Dustin,Ortiz,,165.1,56.7,165.1,Orthodox,19,8,0,1988-12-25
Kenji,Osawa,,170.18,61.23,167.64000000000001,Orthodox,20,11,2,1976-11-04
Ode,Osbourne,The Jamaican Sensation,170.18,56.7,185.42000000000002,Southpaw,9,4,0,1992-01-09
Kurt,Osiander,,,83.91,,,4,1,0,
Nick,Osipczak,,187.96,77.11,193.04,Orthodox,6,3,0,1984-12-30
Nissen,Osterneck,,187.96,83.91,,Orthodox,12,4,0,1981-05-01
Rachael,Ostovich,,160.02,56.7,157.48,Orthodox,4,6,0,1991-02-25
Pedro,Otavio,Te Pedro,190.5,111.13,,Orthodox,19,8,0,
Alexander,Otsuka,The Diet Butcher,185.42000000000002,92.99,,Orthodox,5,13,0,1971-07-17
Takafumi,Otsuka,,167.64000000000001,63.05,,Orthodox,22,13,2,
Zak,Ottow,The Barbarian,180.34,77.11,182.88,Orthodox,17,7,0,1986-12-22
Artur,Oumakhanov,,170.18,69.85,,Orthodox,9,6,0,1979-02-27
Sidney,Outlaw,,172.72,77.11,187.96,Orthodox,8,4,0,1992-04-11
Alistair,Overeem,The Demolition Man,193.04,120.2,203.2,Orthodox,47,19,0,1980-05-17
Valentijn,Overeem,,190.5,104.33,,Orthodox,30,32,0,1976-08-17
Craig,Oxley,,175.26,70.31,,,0,3,0,1973-02-14
Shungo,Oyama,,180.34,83.91,,Southpaw,14,19,0,1974-04-11
Alptekin,Ozkilic,The Turkish Delight,165.1,56.7,165.1,Orthodox,9,5,0,1986-03-27
Raquel,Pa'aluhi,Rocky,170.18,61.23,,,6,5,0,
Nick,Pace,,170.18,61.23,172.72,Orthodox,8,3,0,1987-04-17
Larissa,Pacheco,,170.18,61.23,,Orthodox,10,2,0,1994-09-07
Teemu,Packalen,Pacu,185.42000000000002,70.31,190.5,Orthodox,8,3,0,1987-05-22
George,Pacurariu,Constantine,170.18,61.23,,,10,5,0,1984-07-28
